"","Block_name","Treatment","Date","Site","Ranch","Year","Low.reading_mean","Low.reading_sd","High.reading_mean","High.reading_sd","Low.rounded_5_mean","Low.rounded_5_sd","Low.rounded_10_mean","Low.rounded_10_sd","High.rounded_5_mean","High.rounded_5_sd","High.rounded_10_mean","High.rounded_10_sd","Sample_ID_vor","mean_biomass","sd_biomass","Sample_ID_bio","X_coord","Y_coord","ID","Block_Id"
"1","1","AD",2023-09-15,"OK","CR","2023",33.1034482758621,15.1004844472577,65.1379310344828,18.0470103141985,34.6551724137931,15.5799226618037,36.8965517241379,15.8347376440583,66.8965517241379,17.3418256321576,68.2758620689655,16.4900328157954,"2023-09-15_OK_CR_AD_1",1299.6,734.276242295773,"2023-09-15_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"2","1","AD",2023-08-17,"OK","CR","2023",32.7777777777778,16.2204366187401,61.4074074074074,17.7553009619863,34.4444444444444,16.3102924874338,36.2962962962963,17.1303033670538,62.5925925925926,17.9941427633876,64.8148148148148,17.8391036275262,"2023-08-17_OK_CR_AD_1",2793.76,1377.72033736895,"2023-08-17_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"3","1","AD",2022-07-19,"OK","CR","2022",26.2916666666667,12.4253568461281,66.5833333333333,21.0174185869238,28.125,12.5812576270523,30,12.853691738343,67.5,21.0072451270053,69.1666666666667,20.6243137786589,"2022-07-19_OK_CR_AD_1",3107.26666666667,1981.65318324541,"2022-07-19_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"4","1","AD",2023-06-22,"OK","CR","2023",13.9259259259259,15.7331739815195,56.3703703703704,28.2790329343792,15.7407407407407,16.3321122864708,16.6666666666667,16.1721508012528,57.962962962963,27.7093173464499,59.2592592592593,27.3053849191702,"2023-06-22_OK_CR_AD_1",2133.92,1863.55096308097,"2023-06-22_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"5","1","AD",2022-10-12,"OK","CR","2022",25.52,14.6433147431402,78.12,16.02165201636,27.2,15.3487241597904,28.4,15.7268348161139,78.8,15.4973115948111,79.6,14.8548533034381,"2022-10-12_OK_CR_AD_1",4767.52,724.500125603854,"2022-10-12_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"6","1","AD",2023-07-20,"OK","CR","2023",26.8,18.6721256385573,54.4,23.8524198150729,28.5,18.8528786789381,30.3333333333333,18.8429687486969,55.8333333333333,23.5651457019477,58,23.6934444592767,"2023-07-20_OK_CR_AD_1",1974.93333333333,724.333344991563,"2023-07-20_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"7","1","AD",2022-04-27,"OK","CR","2022",13.531914893617,7.83484708607415,30.8723404255319,10.5410522972692,15.2127659574468,7.93707910958807,17.2340425531915,7.7184498498796,32.3404255319149,10.5732981891931,34.468085106383,10.5929653930656,"2022-04-27_OK_CR_AD_1",1547.02222222222,1149.3200443934,"2022-04-27_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"8","1","AD",2022-09-15,"OK","CR","2022",31.9545454545455,12.7968644698512,81.7727272727273,11.8640385727378,33.8636363636364,12.8110646170947,36.3636363636364,13.6435767358558,82.2727272727273,11.0977553207923,83.1818181818182,10.4135276655684,"2022-09-15_OK_CR_AD_1",2010.66666666667,1131.32134191249,"2022-09-15_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"9","1","AD",2023-05-25,"OK","CR","2023",45.2608695652174,16.1701672316768,68.8260869565217,15.7123349746539,47.3913043478261,16.2976270733302,50,17.0560573084488,70.4347826086957,14.7642876469988,72.1739130434783,14.1281542702153,"2023-05-25_OK_CR_AD_1",1705,805.429882733438,"2023-05-25_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"10","1","AD",2023-10-12,"OK","CR","2023",28.1153846153846,11.1151317511829,68.2692307692308,15.7722736276231,30.3846153846154,11.0383945320936,32.3076923076923,12.1021295011059,70,15.8113883008419,71.9230769230769,15.2365956221804,"2023-10-12_OK_CR_AD_1",1023.92,156.235565733286,"2023-10-12_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"11","1","AD",2023-04-20,"OK","CR","2023",20,13.7334881094416,35.4583333333333,19.6446234854236,22.5,13.5132784938435,24.5833333333333,13.1807391317016,37.0833333333333,19.6112582277467,39.1666666666667,19.9818758458469,"2023-04-20_OK_CR_AD_1",1090.66666666667,1048.35962277582,"2023-04-20_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2023","1_AD"
"12","1","AD",2022-08-18,"OK","CR","2022",24.2307692307692,11.222504862312,66.3846153846154,21.0524619426364,26.1538461538462,11.4287087903833,28.0769230769231,10.9614709849475,68.0769230769231,20.0038457840948,68.8461538461538,19.4580416438907,"2022-08-18_OK_CR_AD_1",1919.52,832.424430203727,"2022-08-18_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"13","1","AD",2022-06-23,"OK","CR","2022",27.2173913043478,14.5288319049309,54.7826086956522,21.1315286237481,29.1304347826087,14.5892374647331,31.7391304347826,14.3502213834819,56.5217391304348,20.5843487878476,59.1304347826087,19.9802273802379,"2022-06-23_OK_CR_AD_1",3857.04,1382.70730380656,"2022-06-23_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"14","1","AD",2022-06-01,"OK","CR","2022",43.6538461538462,17.7041064336889,71.5,18.7835034005906,45.1923076923077,17.4057903716418,47.3076923076923,16.8659876218838,72.8846153846154,17.9540010539755,74.2307692307692,17.0113084559835,"2022-06-01_OK_CR_AD_1",3041.3,953.305400523183,"2022-06-01_OK_CR_AD_1",-97.236882948,33.935235126,"1_AD_2022","1_AD"
"15","1","PR",2022-06-23,"OK","CR","2022",34.9333333333333,9.11207358714092,71.7,15.9679636168475,36.5,9.29868362949183,38.3333333333333,9.49894125981792,73,15.3465709974349,74.3333333333333,14.7819398972678,"2022-06-23_OK_CR_PR_1",3702.4,1817.64588410394,"2022-06-23_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"16","1","PR",2022-10-12,"OK","CR","2022",15.8214285714286,8.3977667729276,50,18.5172592164415,17.5,8.44371341865037,19.6428571428571,9.22241346139448,50.8928571428571,18.4116293477274,52.1428571428571,19.3136188482602,"2022-10-12_OK_CR_PR_1",1971.76,456.628917174548,"2022-10-12_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"17","1","PR",2023-04-19,"OK","CR","2023",15.1,5.47942861355402,24.2333333333333,13.289050025292,16.8333333333333,5.49032587019382,19.3333333333333,5.83292280985675,25.8333333333333,13.5241376379633,28,13.4932933532641,"2023-04-19_OK_CR_PR_1",689.733333333333,394.031118906447,"2023-04-19_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"18","1","PR",2022-09-15,"OK","CR","2022",20.5,8.27022077843983,57.8666666666667,16.4185205208007,22.6666666666667,8.06582117731157,25.3333333333333,8.99552890217607,59.8333333333333,16.2142622049409,62.6666666666667,16.5952492855809,"2022-09-15_OK_CR_PR_1",2244.6,915.785712926337,"2022-09-15_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"19","1","PR",2023-10-12,"OK","CR","2023",18.1,8.31015166466023,65.3333333333333,14.6624863426066,19.8333333333333,8.55845350730969,22,8.46901044579793,66.8333333333333,14.6501343605309,69,14.7039755356068,"2023-10-12_OK_CR_PR_1",1786.26666666667,1163.29712570206,"2023-10-12_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"20","1","PR",2023-09-15,"OK","CR","2023",15.2592592592593,8.15047234399329,35.9259259259259,7.48293404984315,16.4814814814815,8.52764901486909,18.1481481481481,9.62250448649376,37.962962962963,7.87635937708768,40.3703703703704,8.54016820293798,"2023-09-15_OK_CR_PR_1",1791.26666666667,854.545471386202,"2023-09-15_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"21","1","PR",2022-07-19,"OK","CR","2022",32.5,11.1037427675661,71.6333333333333,16.1490542764271,34.6666666666667,10.6619961038982,37,10.2216808119159,73.1666666666667,15.7284791849455,75,14.3238407486646,"2022-07-19_OK_CR_PR_1",3340.33333333333,1525.4601806231,"2022-07-19_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"22","1","PR",2023-08-16,"OK","CR","2023",42.6086956521739,17.6602767671991,78.9565217391304,18.6534867831717,44.7826086956522,17.8680937624459,46.9565217391304,18.4476612483425,79.3478260869565,18.1097881510931,79.5652173913043,17.7042010601401,"2023-08-16_OK_CR_PR_1",2811.26666666667,1133.31718184569,"2023-08-16_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"23","1","PR",2023-07-20,"OK","CR","2023",54.5263157894737,9.44791817781763,83.9473684210526,11.5685093835258,56.3157894736842,9.40480156078058,57.8947368421053,9.76328005472037,84.4736842105263,10.787690624311,85.2631578947368,9.64274111134126,"2023-07-20_OK_CR_PR_1",2675.13333333333,509.781469520683,"2023-07-20_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"24","1","PR",2022-04-27,"OK","CR","2022",12.2040816326531,5.3773428686044,25.8163265306122,6.42804230626685,14.0816326530612,5.83394068752659,15.1020408163265,6.49437223665993,27.2448979591837,6.37877539267563,29.7959183673469,6.61116351281658,"2022-04-27_OK_CR_PR_1",1499.16,1171.19484592066,"2022-04-27_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"25","1","PR",2023-05-25,"OK","CR","2023",21.7666666666667,5.44998154589304,48.3,12.3599743331951,24.3333333333333,5.52944053622771,26.6666666666667,5.46672273590534,50.3333333333333,12.4522074855974,52.3333333333333,12.5074690329097,"2023-05-25_OK_CR_PR_1",2036.13333333333,929.008750586703,"2023-05-25_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"26","1","PR",2022-06-01,"OK","CR","2022",38.3793103448276,13.3347392526423,72.8965517241379,14.7632381939209,39.6551724137931,13.7536381214701,41.7241379310345,14.6553172986173,74.3103448275862,14.0613539489214,76.8965517241379,12.8461912854306,"2022-06-01_OK_CR_PR_1",3574.46666666667,1283.40493168238,"2022-06-01_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"27","1","PR",2023-06-22,"OK","CR","2023",29.7857142857143,9.68143371253239,81.6428571428571,11.0360160743654,31.7857142857143,9.35060759704215,34.2857142857143,9.20087412456472,82.5,11.0134597786661,83.5714285714286,10.2611405453295,"2023-06-22_OK_CR_PR_1",2415.2,876.322388165451,"2023-06-22_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2023","1_PR"
"28","1","PR",2022-08-18,"OK","CR","2022",28.2333333333333,12.5881261329965,65.4666666666667,20.1335769186757,29.8333333333333,12.830683410544,31.6666666666667,12.6172660389979,67,19.5024313249966,69.6666666666667,18.65907070409,"2022-08-18_OK_CR_PR_1",3212.53333333333,1699.61412404895,"2022-08-18_OK_CR_PR_1",-97.2259055488889,33.9314684488889,"1_PR_2022","1_PR"
"29","2","AD",2023-07-20,"OK","CR","2023",48.551724137931,11.7278246883718,84.4827586206897,8.56329663512153,50.5172413793103,12.345099344781,53.1034482758621,12.5651014082265,85.3448275862069,7.89790144852672,86.551724137931,7.6885174443849,"2023-07-20_OK_CR_AD_2",3345.2,1125.65705612322,"2023-07-20_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"30","2","AD",2023-09-11,"OK","CR","2023",48.1818181818182,15.6376723503467,87.4090909090909,7.79901758715002,49.7727272727273,15.8472825316003,51.3636363636364,15.8250718934512,87.7272727272727,6.85344416842342,87.7272727272727,6.85344416842342,"2023-09-11_OK_CR_AD_2",2702.06666666667,2285.44716908238,"2023-09-11_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"31","2","AD",2023-06-22,"OK","CR","2023",37.037037037037,7.77313658838261,82.7407407407407,9.86287753530141,39.0740740740741,8.20846620136292,40.3703703703704,8.54016820293798,84.0740740740741,9.09744649687662,85.5555555555556,8.47318545736323,"2023-06-22_OK_CR_AD_2",2442.46666666667,786.56911372534,"2023-06-22_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"32","2","AD",2023-05-24,"OK","CR","2023",31.5862068965517,10.6049760603869,61.3448275862069,16.8571219837894,33.448275862069,10.6990860988102,35.8620689655172,11.500696059466,63.448275862069,16.6959922626799,65.8620689655172,16.3701037127595,"2023-05-24_OK_CR_AD_2",1378.66666666667,478.718934936427,"2023-05-24_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"33","2","AD",2022-10-12,"OK","CR","2022",24.9230769230769,15.6279827922175,86.5384615384615,7.84974276893591,26.5384615384615,15.4122828139916,28.4615384615385,16.1721508012528,86.7307692307692,7.60819396339337,86.9230769230769,7.3589296880624,"2022-10-12_OK_CR_AD_2",1392.4,256.086610348921,"2022-10-12_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"34","2","AD",2023-10-12,"OK","CR","2023",32.8965517241379,19.4428555140924,81.9310344827586,10.3472944513556,34.8275862068966,19.1555082818741,37.9310344827586,19.5264125782833,83.1034482758621,9.48813103523934,84.4827586206897,9.09717652294684,"2023-10-12_OK_CR_AD_2",4074.46666666667,946.795197847278,"2023-10-12_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"35","2","AD",2022-04-28,"OK","CR","2022",11,6.01019541941789,28.12,10.0176171348891,13.2,6.20730313782869,15.6,6.43967295404837,30,9.7415583549899,32.6,9.85817799947778,"2022-04-28_OK_CR_AD_2",1127.6,974.568519910222,"2022-04-28_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"36","2","AD",2022-09-13,"OK","CR","2022",25.52,17.5335868169256,81.64,14.61129699924,26.6,17.1828402774396,28,16.3299316185545,82.6,14.1509716980849,83.2,13.4536240470737,"2022-09-13_OK_CR_AD_2",1425.93333333333,655.060664875145,"2022-09-13_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"37","2","AD",2023-04-20,"OK","CR","2023",16.1111111111111,7.38675182770496,33.5185185185185,21.6694935696927,17.7777777777778,8.24310123368129,19.2592592592593,8.28619144486589,35.3703703703704,21.0277255585392,37.4074074074074,20.4925113137219,"2023-04-20_OK_CR_AD_2",1175.8,674.652040684678,"2023-04-20_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"38","2","AD",2022-08-18,"OK","CR","2022",17.3448275862069,15.5546866205034,69.9655172413793,26.2453842998028,19.3103448275862,15.3950443053134,21.0344827586207,15.8890860085529,70.6896551724138,25.7641825689905,71.3793103448276,25.1742694504633,"2022-08-18_OK_CR_AD_2",1907.46666666667,1542.05175875088,"2022-08-18_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"39","2","AD",2022-07-18,"OK","CR","2022",37.6923076923077,10.4528244250795,77.2692307692308,17.2129200133102,39.6153846153846,10.6698713134767,41.5384615384615,10.4660623702738,77.8846153846154,16.3201150071363,79.2307692307692,14.6759877141069,"2022-07-18_OK_CR_AD_2",3345.66666666667,1527.28777991139,"2022-07-18_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"40","2","AD",2022-06-01,"OK","CR","2022",31.5384615384615,12.3360634538925,59.3846153846154,14.3807563725332,32.8846153846154,12.6627861802272,34.6153846153846,13.3358971893965,61.7307692307692,13.9958785142132,63.8461538461538,12.9851986744672,"2022-06-01_OK_CR_AD_2",2960.06666666667,704.460822662741,"2022-06-01_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"41","2","AD",2023-08-17,"OK","CR","2023",53.65,12.6876442174847,86.95,7.68782359182021,56,12.7320565172283,58,12.8144655103437,87.25,6.97269109115208,88,5.23148363780597,"2023-08-17_OK_CR_AD_2",2439.86666666667,807.947866304916,"2023-08-17_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2023","2_AD"
"42","2","AD",2022-06-22,"OK","CR","2022",39.8888888888889,14.0994635286195,78,16.6848618629168,41.6666666666667,14.4781001728605,43.3333333333333,14.6759877141069,78.7037037037037,16.5594844188013,79.2592592592593,15.9146584404552,"2022-06-22_OK_CR_AD_2",3152.46666666667,993.03389401705,"2022-06-22_OK_CR_AD_2",-97.222174452,33.937854466,"2_AD_2022","2_AD"
"43","2","PR",2023-06-21,"OK","CR","2023",29.2,9.76387901058454,77.92,11.9649488089168,31.2,10.0291242555536,33.2,10.295630140987,79.2,11.5181016954473,80.8,11.5181016954473,"2023-06-21_OK_CR_PR_2",2134.24,497.03268303,"2023-06-21_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"44","2","PR",2022-07-18,"OK","CR","2022",32.9642857142857,11.9736814563879,66.6428571428571,19.2377219828634,35.1785714285714,12.8727491996726,36.7857142857143,12.4880895637556,68.2142857142857,18.9646008303915,70.3571428571429,18.1520619902356,"2022-07-18_OK_CR_PR_2",2980.56,529.890147105983,"2022-07-18_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"45","2","PR",2022-06-20,"OK","CR","2022",38.2307692307692,10.1086406299074,73.3076923076923,15.9393079668328,39.6153846153846,10.4807515878468,41.5384615384615,10.4660623702738,75,15.4919333848297,76.9230769230769,14.904826270502,"2022-06-20_OK_CR_PR_2",4523.36,586.757026374632,"2022-06-20_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"46","2","PR",2023-04-19,"OK","CR","2023",13.9166666666667,6.74321989058296,28.625,15.2481288944778,15.8333333333333,6.70280062599836,17.0833333333333,7.50603621828092,29.7916666666667,14.9984902621873,32.0833333333333,14.7380509202383,"2023-04-19_OK_CR_PR_2",681.52,378.695170288716,"2023-04-19_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
"47","2","PR",2022-09-13,"OK","CR","2022",33.4814814814815,13.8629843894573,83.5555555555556,10.142573385083,35.3703703703704,14.5394639308336,38.1481481481481,14.4214149089889,85,9.4053994312596,85.5555555555556,8.47318545736323,"2022-09-13_OK_CR_PR_2",2796.56,1057.55630015617,"2022-09-13_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2022","2_PR"
"48","2","PR",2023-08-17,"OK","CR","2023",36.3333333333333,17.4686532438493,74.4444444444444,17.2656469355354,38.1481481481481,17.9287129052463,40.7407407407407,18.3818317338544,76.1111111111111,16.4862024673626,77.4074074074074,15.3403922807611,"2023-08-17_OK_CR_PR_2",3095.04,1910.47509483898,"2023-08-17_OK_CR_PR_2",-97.21943565,33.938069987,"2_PR_2023","2_PR"
